datetime,Open,High,Low,Close,Volume
20100720,324.05,324.35,317.31,320.44,0
20100721,323.71,328.81,323.61,326.08,0
20100722,325.45,335.25,324.55,334.99,0
20100723,334.98,338.13,333.9,337.17,0
20100726,339.84,339.87,335.62,337.43,0
20100727,339.31,340.59,337.11,337.82,0
20100728,338.94,339.97,333.93,334.78,0
20100729,335.45,336.73,332.13,332.13,0
20100730,331.04,334.3,327.34,331.37,0
20100802,333.27,339.97,332.45,338.98,0
20100803,339.73,339.94,336.37,338.43,0
20100804,337.79,341.0,335.12,339.8,0
20100805,339.02,340.61,335.66,336.57,0
20100806,337.54,338.93,329.76,331.19,0
20100809,334.48,336.56,334.12,335.8,0
20100810,334.7,335.44,331.31,332.77,0
20100811,330.49,331.02,324.84,325.34,0
20100812,323.48,326.22,321.47,324.66,0
20100813,326.14,326.51,321.26,323.81,0
20100816,324.42,325.37,320.19,322.82,0
20100817,323.97,328.55,323.9,328.39,0
20100818,327.02,328.47,325.1,327.79,0
20100819,329.25,330.27,321.76,322.68,0
20100820,322.04,323.22,317.46,318.24,0
20100823,318.75,320.92,316.95,318.04,0
20100824,315.8,315.95,310.13,313.34,0
20100825,312.79,314.59,308.47,312.43,0
20100826,314.4,315.36,312.33,313.77,0
20100827,312.77,317.21,311.27,317.05,0
20100830,318.69,318.86,314.57,315.59,0
20100831,311.28,316.35,311.05,315.71,0
20100901,317.97,325.92,315.51,325.2,0
20100902,324.23,327.69,323.87,326.67,0
20100903,327.73,332.48,326.82,329.09,0
20100906,331.3,331.38,329.38,330.37,0
20100907,329.87,330.17,325.86,327.8,0
20100908,326.6,332.05,324.91,331.63,0
20100909,330.76,335.18,329.86,334.32,0
20100910,333.13,335.24,332.76,335.16,0
20100913,338.52,339.4,336.9,337.37,0
20100914,337.05,337.81,335.12,336.79,0
20100915,337.38,337.48,333.77,336.06,0
20100916,335.69,336.61,334.28,334.86,0
20100917,337.98,338.94,334.42,334.75,0
20100920,336.74,340.19,336.39,339.69,0
20100921,339.36,342.35,339.22,339.47,0
20100922,339.28,339.37,334.08,334.74,0
20100923,336.64,336.79,329.38,332.39,0
20100924,331.24,338.48,330.78,337.72,0
20100927,338.67,340.01,337.02,337.45,0
20100928,336.4,338.82,333.41,338.16,0
20100929,339.81,340.99,334.97,336.18,0
20100930,334.0,339.51,333.04,334.77,0
20101001,334.97,336.74,332.27,333.38,0
20101004,333.71,334.0,329.83,330.57,0
20101005,329.61,335.6,328.61,335.19,0
20101006,336.73,338.46,336.03,336.45,0
20101007,336.48,339.17,333.86,337.47,0
20101008,336.96,337.34,334.46,336.49,0
20101011,337.64,338.09,336.56,337.03,0
20101012,334.63,335.49,332.37,335.24,0
20101013,336.53,342.23,336.53,341.71,0
20101014,342.56,344.44,341.21,341.55,0
20101015,342.43,343.08,339.74,341.09,0
20101018,340.48,342.55,339.02,341.96,0
20101019,341.49,341.87,337.85,338.91,0
20101020,338.02,340.03,337.73,339.82,0
20101021,339.12,343.31,338.15,341.95,0
20101022,340.97,342.65,340.53,341.04,0
20101025,343.05,344.23,342.08,342.75,0
20101026,341.08,342.12,338.66,341.12,0
20101027,339.27,340.86,337.67,338.21,0
20101028,339.53,340.62,337.57,338.61,0
20101029,337.43,338.6,335.33,338.04,0
20101101,339.51,340.77,337.39,339.39,0
20101102,338.9,342.53,338.76,342.19,0
20101103,342.53,343.0,338.39,338.79,0
20101104,342.83,346.11,342.57,345.31,0
20101105,346.39,348.43,345.09,346.61,0
20101108,346.66,347.46,346.15,346.9,0
20101109,346.32,348.82,346.01,348.01,0
20101110,346.09,348.02,344.88,345.93,0
20101111,347.82,347.82,343.62,344.95,0
20101112,340.6,344.23,339.33,343.1,0
20101115,341.85,346.23,341.34,345.27,0
20101116,343.57,343.69,339.19,339.72,0
20101117,338.76,341.97,338.59,341.72,0
20101118,343.6,346.87,343.32,345.91,0
20101119,346.12,346.38,342.05,344.34,0
20101122,347.36,347.4,341.32,342.6,0
20101123,339.95,341.4,335.18,335.19,0
20101124,335.77,338.11,332.68,337.29,0
20101125,338.17,339.38,337.4,338.67,0
20101126,336.11,338.12,332.67,336.32,0
20101129,337.7,339.37,329.62,330.58,0
20101130,330.27,331.0,325.14,328.02,0
20101201,329.88,336.2,329.06,335.76,0
20101202,338.18,341.84,334.88,341.54,0
20101203,341.18,343.62,340.13,342.57,0
20101206,343.08,343.51,340.61,342.21,0
20101207,343.93,348.1,343.52,346.1,0
20101208,344.84,348.43,344.34,346.87,0
20101209,349.6,350.18,348.28,349.14,0
20101210,350.37,350.86,349.3,350.31,0
20101213,351.44,352.8,350.99,351.35,0
20101214,351.48,351.98,350.03,351.68,0
20101215,350.63,351.67,349.32,351.15,0
20101216,350.92,351.74,349.94,351.62,0
20101217,353.01,353.28,351.22,351.72,0
20101220,352.34,355.51,351.97,353.34,0
20101221,355.36,356.87,354.97,355.88,0
20101222,356.15,357.09,355.33,356.69,0
20101223,356.6,356.9,355.77,356.25,0
20101224,356.21,356.68,355.71,355.92,0
20101227,355.59,356.12,353.1,355.99,0
20101228,357.06,357.48,356.3,356.3,0
20101229,357.84,358.8,357.33,358.38,0
20101230,357.89,358.12,355.58,356.04,0
20101231,357.4,357.4,354.57,354.57,0
