datetime,Open,High,Low,Close,Volume
20141030,404.11,405.01,396.3,403.71,0
20141031,409.52,411.81,407.25,411.32,0
20141103,410.98,412.81,408.34,409.04,0
20141104,408.83,410.31,403.15,403.78,0
20141105,407.61,411.16,406.04,410.66,0
20141106,408.8,415.74,408.76,413.15,0
20141107,414.67,414.97,409.46,411.43,0
20141110,411.01,415.02,411.01,414.96,0
20141111,415.57,417.41,414.05,415.18,0
20141112,414.21,415.62,411.14,411.93,0
20141113,412.73,413.83,408.87,411.41,0
20141114,412.42,412.42,408.99,411.97,0
20141117,409.02,414.8,408.61,414.07,0
20141118,414.51,417.81,413.81,417.16,0
20141119,416.75,419.44,416.13,417.79,0
20141120,417.75,418.33,414.37,416.81,0
20141121,418.01,424.73,417.3,423.46,0
20141124,423.49,425.84,422.32,422.91,0
20141125,423.06,425.75,421.66,423.18,0
20141126,424.11,425.48,423.5,423.97,0
20141127,425.12,426.99,425.04,425.75,0
20141128,424.99,426.02,422.97,425.86,0
20141201,422.62,424.45,421.61,423.47,0
20141202,425.4,428.84,424.64,428.48,0
20141203,428.8,429.93,428.29,428.61,0
20141204,430.2,432.22,422.86,423.68,0
20141205,427.29,431.22,426.69,431.06,0
20141208,429.34,430.62,427.27,427.27,0
20141209,423.49,424.37,418.16,418.43,0
20141210,419.33,421.39,415.64,416.71,0
20141211,415.64,418.52,413.89,416.77,0
20141212,413.88,414.35,405.63,406.17,0
20141215,404.94,408.89,395.61,396.09,0
20141216,397.78,404.17,389.31,403.79,0
20141217,398.05,404.53,397.09,403.46,0
20141218,409.81,416.56,407.97,416.44,0
20141219,419.93,421.35,414.39,418.37,0
20141222,420.24,424.08,420.24,421.58,0
20141223,423.97,426.77,422.64,426.77,0
20141224,425.97,427.44,425.33,425.57,0
20141229,428.03,428.32,422.86,426.89,0
20141230,424.85,424.85,421.56,421.59,0
20141231,423.55,424.7,422.27,424.47,0
