datetime,Open,High,Low,Close,Volume
20150810,499.24,500.12,492.18,500.04,0
20150811,499.08,499.55,493.85,494.36,0
20150812,488.18,488.18,475.31,477.42,0
20150813,483.79,484.14,475.77,476.99,0
20150814,477.05,479.63,471.85,473.89,0
20150817,477.19,479.21,469.4,474.3,0
20150818,474.11,480.85,473.15,479.01,0
20150819,476.04,476.87,468.68,469.24,0
20150820,467.95,468.8,458.17,459.17,0
20150821,451.64,456.84,442.87,442.87,0
20150824,426.25,431.75,401.87,419.68,0
20150825,425.13,440.73,423.16,436.68,0
20150826,430.22,438.85,422.76,428.73,0
20150827,439.14,445.85,437.2,443.36,0
20150828,445.49,446.06,440.4,445.96,0
20150831,442.41,446.03,440.39,445.03,0
20150901,440.53,441.55,430.03,433.53,0
20150902,434.05,438.26,429.68,433.56,0
20150903,438.49,447.98,437.35,444.55,0
20150904,440.84,440.86,430.46,432.94,0
20150907,437.52,439.34,434.32,435.5,0
20150908,438.1,445.35,437.6,439.48,0
20150909,449.81,451.41,443.9,444.26,0
20150910,440.22,443.19,433.75,436.21,0
20150911,437.61,437.8,429.68,430.23,0
20150914,431.52,435.55,426.68,427.88,0
20150915,428.7,434.25,425.27,432.15,0
20150916,435.73,439.11,435.22,438.5,0
20150917,440.93,441.57,436.66,437.63,0
20150918,434.98,434.98,422.89,427.32,0
20150921,427.22,435.13,427.16,432.8,0
20150922,432.35,432.87,419.3,419.98,0
20150923,419.65,425.39,417.48,419.12,0
20150924,418.61,420.78,406.64,409.86,0
20150925,417.03,425.04,415.99,422.8,0
20150928,421.02,422.99,411.28,412.32,0
20150929,406.55,414.96,405.01,412.11,0
20150930,420.36,422.96,418.25,421.14,0
20151001,427.22,428.11,416.83,418.83,0
20151002,423.28,428.97,415.52,422.58,0
20151005,430.7,438.03,428.98,436.9,0
20151006,437.09,443.26,434.43,440.72,0
20151007,442.85,446.47,439.35,440.59,0
20151008,440.39,442.18,438.77,442.08,0
20151009,446.61,446.82,440.31,441.65,0
20151012,442.28,443.36,438.61,440.05,0
20151013,438.73,439.19,433.09,438.25,0
20151014,433.5,438.24,431.23,434.32,0
20151015,440.3,445.03,439.08,443.7,0
20151016,446.33,448.34,445.49,447.86,0
20151019,447.4,452.22,447.33,449.31,0
20151020,449.19,449.8,444.99,447.27,0
20151021,448.69,451.43,444.84,449.78,0
20151022,448.05,459.11,447.43,457.97,0
20151023,461.76,468.64,460.93,465.05,0
20151026,463.67,466.15,461.56,462.87,0
20151027,462.55,463.8,458.43,458.43,0
20151028,459.62,464.29,458.73,463.21,0
20151029,463.95,464.77,460.26,462.99,0
20151030,464.13,464.96,458.27,462.12,0
20151102,457.84,465.57,457.84,464.58,0
20151103,465.41,466.85,464.08,466.85,0
20151104,469.27,473.03,468.56,468.84,0
20151105,470.1,471.31,465.58,466.6,0
20151106,466.66,472.49,465.05,469.83,0
20151109,470.84,471.99,464.61,465.01,0
20151110,467.15,467.83,461.13,465.2,0
20151111,466.45,472.07,466.41,469.2,0
20151112,467.2,470.15,459.24,459.85,0
20151113,457.64,459.16,449.61,453.55,0
20151116,448.59,455.84,448.55,454.29,0
20151117,459.57,466.83,458.69,466.54,0
20151118,464.06,466.43,462.95,465.93,0
20151119,470.21,472.54,468.37,469.0,0
20151120,470.9,470.96,466.34,468.69,0
20151123,467.89,467.89,463.49,466.18,0
20151124,463.72,463.72,455.32,461.29,0
20151125,462.42,469.44,461.08,468.07,0
20151126,467.85,472.49,467.61,472.24,0
20151127,469.82,474.87,469.16,472.17,0
20151130,470.65,473.23,469.23,469.52,0
20151201,471.47,471.96,465.35,467.32,0
20151202,469.11,470.11,466.48,467.06,0
20151203,466.79,471.66,449.92,449.92,0
20151204,448.02,449.43,443.7,446.93,0
20151207,450.23,454.22,447.47,448.46,0
20151208,447.67,448.19,439.12,441.61,0
20151209,442.86,445.02,437.78,440.85,0
20151210,439.47,441.16,436.06,437.84,0
20151211,436.5,436.87,426.6,429.1,0
20151214,431.23,433.9,419.79,420.66,0
20151215,423.91,434.4,423.38,433.63,0
20151216,434.62,436.92,431.33,433.83,0
20151217,442.71,444.67,438.06,438.97,0
20151218,434.85,437.3,431.58,434.15,0
20151221,433.76,438.44,428.48,428.48,0
20151222,431.63,432.88,425.55,430.97,0
20151223,435.79,445.18,435.79,443.72,0
20151224,443.5,444.12,442.32,444.12,0
20151228,445.06,445.57,439.33,440.49,0
20151229,443.31,447.7,443.31,447.7,0
20151230,446.57,448.85,445.3,446.19,0
20151231,446.38,446.48,441.1,441.82,0
