datetime,Open,High,Low,Close,Volume
20130708,355.43,358.52,354.87,357.15,0
20130709,358.86,361.11,358.17,360.11,0
20130710,359.96,362.12,358.97,362.04,0
20130711,365.52,365.88,362.93,364.05,0
20130712,365.25,367.01,364.49,364.95,0
20130715,365.98,368.19,365.98,366.77,0
20130716,367.0,367.03,363.9,364.12,0
20130717,365.09,367.28,362.5,366.06,0
20130718,365.12,369.5,364.86,368.76,0
20130719,367.71,369.93,366.44,369.76,0
20130722,370.58,371.67,369.76,370.39,0
20130723,371.18,371.64,368.72,368.72,0
20130724,369.88,373.13,369.62,371.96,0
20130725,371.37,371.68,367.92,370.36,0
20130726,371.77,372.28,367.26,368.31,0
20130729,370.33,371.01,367.72,368.33,0
20130730,369.59,371.07,368.39,368.99,0
20130731,367.09,370.58,366.9,369.81,0
20130801,369.82,372.39,369.23,372.39,0
20130802,374.05,374.12,370.48,371.34,0
20130805,372.31,373.39,370.97,372.52,0
20130806,372.08,373.43,369.47,371.38,0
20130807,369.77,370.95,368.85,369.61,0
20130808,370.53,373.52,369.88,372.14,0
20130809,373.69,375.75,372.38,375.4,0
20130812,376.06,376.84,373.67,375.61,0
20130813,376.61,377.9,376.2,377.64,0
20130814,377.73,380.18,377.32,379.62,0
20130815,378.76,378.77,373.2,375.58,0
20130816,374.57,375.23,372.51,374.75,0
20130819,375.06,375.15,372.79,373.8,0
20130820,372.03,372.08,366.77,368.93,0
20130821,368.81,369.35,367.33,367.51,0
20130822,367.79,373.17,367.59,371.94,0
20130823,372.36,375.53,370.86,374.67,0
20130826,374.94,374.94,372.03,373.49,0
20130827,371.27,372.4,364.09,364.87,0
20130828,363.35,365.1,362.33,364.47,0
20130829,366.39,367.56,364.56,367.13,0
20130830,366.71,367.35,362.68,362.93,0
20130902,366.61,369.7,366.44,369.26,0
20130903,369.35,369.62,365.58,367.09,0
20130904,368.01,369.01,365.16,368.26,0
20130905,368.98,370.6,366.29,369.95,0
20130906,369.56,372.8,367.4,371.04,0
20130909,371.26,371.83,369.02,369.78,0
20130910,372.5,376.79,372.37,376.31,0
20130911,375.76,376.25,374.1,375.05,0
20130912,375.82,377.58,375.06,376.66,0
20130913,375.83,377.29,375.36,376.84,0
20130916,380.64,381.1,379.2,379.89,0
20130917,379.27,380.48,378.54,379.81,0
20130918,380.25,381.32,379.08,380.92,0
20130919,384.84,385.9,381.56,382.58,0
20130920,382.11,383.73,381.75,382.07,0
20130923,381.78,383.19,378.39,379.55,0
20130924,379.41,380.96,379.15,380.67,0
20130925,379.67,380.74,377.91,379.6,0
20130926,379.75,380.34,377.11,377.95,0
20130927,377.91,378.65,374.05,375.77,0
20130930,372.44,375.04,372.44,374.92,0
20131001,373.87,377.63,373.87,377.63,0
20131002,376.37,376.82,374.03,376.17,0
20131003,376.62,377.4,374.31,374.83,0
20131004,374.46,376.69,373.85,376.03,0
20131007,374.27,374.27,370.57,373.75,0
20131008,373.18,373.89,370.98,370.98,0
20131009,369.55,370.0,366.06,367.19,0
20131010,369.44,374.27,368.55,373.91,0
20131011,375.65,376.56,375.07,376.11,0
20131014,375.21,376.27,374.31,376.27,0
20131015,378.51,382.25,378.51,381.95,0
20131016,380.68,383.93,380.41,383.33,0
20131017,382.26,382.73,380.21,382.51,0
20131018,384.1,385.73,382.93,385.73,0
20131021,387.8,388.92,387.19,388.28,0
20131022,387.73,391.41,387.68,390.19,0
20131023,387.95,388.93,387.43,388.56,0
20131024,389.11,390.38,389.0,390.21,0
20131025,389.23,389.98,388.24,389.19,0
20131028,389.88,390.34,387.98,388.8,0
20131029,388.53,391.31,388.49,391.13,0
20131030,391.36,393.04,390.36,391.2,0
20131031,389.21,391.92,388.76,391.92,0
20131101,392.13,392.52,390.6,391.2,0
20131104,391.87,394.41,391.87,393.15,0
20131105,393.79,393.91,389.54,391.25,0
20131106,392.52,395.84,392.52,393.97,0
20131107,394.35,398.31,392.58,393.22,0
20131108,391.79,394.41,390.66,394.07,0
20131111,394.9,395.73,393.84,395.45,0
20131112,395.44,396.11,393.32,393.38,0
20131113,391.33,392.49,388.43,391.18,0
20131114,395.03,395.47,393.73,394.87,0
20131115,395.23,396.26,394.62,395.34,0
20131118,394.75,398.04,394.28,396.98,0
20131119,395.91,396.76,395.0,395.48,0
20131120,394.29,398.04,394.06,396.54,0
20131121,394.43,396.73,393.65,395.33,0
20131122,396.15,397.92,394.58,395.8,0
20131125,397.69,398.59,397.13,397.46,0
20131126,396.95,397.45,394.11,394.11,0
20131127,394.53,396.7,394.53,396.22,0
20131128,396.3,397.56,396.3,396.75,0
20131129,396.2,397.3,395.9,396.55,0
20131202,396.97,397.86,395.46,395.99,0
20131203,395.62,395.89,390.57,390.57,0
20131204,391.7,391.87,385.51,388.14,0
20131205,387.11,387.95,383.71,383.71,0
20131206,384.59,387.74,383.7,387.01,0
20131209,388.09,388.16,385.9,387.38,0
20131210,387.12,389.68,385.1,385.56,0
20131211,384.83,387.26,383.03,383.15,0
20131212,381.69,381.86,377.8,377.82,0
20131213,377.2,378.96,376.45,376.86,0
20131216,376.01,382.45,375.9,381.44,0
20131217,380.08,380.52,378.17,378.17,0
20131218,379.73,381.32,378.36,381.17,0
20131219,385.26,387.83,385.26,387.83,0
20131220,388.47,391.92,388.39,391.56,0
20131223,392.81,395.52,392.81,395.52,0
20131224,395.41,397.53,395.35,396.61,0
20131227,399.44,400.99,399.3,400.99,0
20131230,401.59,401.95,399.08,399.77,0
20131231,400.6,401.92,400.23,401.79,0
