datetime,Open,High,Low,Close,Volume
20120511,301.22,305.69,300.26,305.28,0
20120514,302.22,302.25,296.71,298.05,0
20120515,299.46,301.29,294.68,296.24,0
20120516,293.27,297.26,292.26,294.99,0
20120517,295.4,295.59,288.74,290.23,0
20120518,287.68,291.55,286.89,288.77,0
20120521,288.07,292.22,287.57,290.54,0
20120522,292.47,296.77,291.18,295.95,0
20120523,292.9,293.52,288.27,289.16,0
20120524,291.54,293.13,288.75,292.08,0
20120525,292.75,295.24,290.47,292.76,0
20120528,295.4,296.24,291.99,292.76,0
20120529,294.78,296.77,292.58,295.27,0
20120530,293.41,295.19,289.88,290.66,0
20120531,291.33,292.74,287.7,290.09,0
20120601,290.25,290.41,281.03,283.77,0
20120604,281.0,285.7,281.0,283.07,0
20120605,284.61,285.88,283.43,284.99,0
20120606,286.94,291.95,286.71,291.39,0
20120607,292.51,295.4,291.07,292.9,0
20120608,290.8,292.47,288.97,291.73,0
20120611,297.19,297.73,291.08,291.39,0
20120612,291.7,292.81,289.34,292.01,0
20120613,292.45,293.61,289.66,291.6,0
20120614,290.72,292.1,288.9,291.98,0
20120615,293.28,297.65,293.25,297.58,0
20120618,301.26,301.47,295.96,297.01,0
20120619,297.47,302.5,296.29,301.81,0
20120620,302.12,303.29,300.21,302.95,0
20120621,300.91,304.7,300.24,301.64,0
20120622,298.9,300.21,298.23,298.76,0
20120625,297.15,297.46,292.98,294.28,0
20120626,294.82,295.79,293.41,294.05,0
20120627,295.36,298.25,293.34,298.07,0
20120628,298.56,298.84,294.38,297.22,0
20120629,303.66,307.81,301.86,307.31,0
20120702,307.61,310.57,306.47,310.27,0
20120703,311.17,314.34,310.8,314.34,0
20120704,314.28,315.18,312.5,314.83,0
20120705,314.07,316.22,310.91,312.97,0
20120706,311.92,313.39,309.73,309.84,0
20120709,309.56,310.13,307.75,308.4,0
20120710,310.34,313.98,309.44,312.41,0
20120711,311.1,313.68,310.53,312.55,0
20120712,310.75,312.87,309.97,311.42,0
20120713,312.26,315.19,311.6,314.6,0
20120716,314.11,316.41,313.99,315.98,0
20120717,316.56,317.48,314.56,315.3,0
20120718,316.6,319.31,315.81,319.16,0
20120719,320.28,322.64,319.85,322.48,0
20120720,322.16,322.73,319.19,319.75,0
20120723,316.89,317.51,311.39,312.93,0
20120724,313.8,314.39,311.74,311.74,0
20120725,311.29,315.8,311.13,313.09,0
20120726,313.78,320.93,311.97,320.49,0
20120727,321.73,323.47,318.16,323.31,0
20120730,324.75,329.46,324.35,328.65,0
20120731,328.51,329.31,326.47,326.47,0
20120801,327.27,328.99,326.72,327.71,0
20120802,327.71,331.42,321.77,322.16,0
20120803,322.53,330.48,322.33,330.43,0
20120806,330.08,332.22,328.15,330.4,0
20120807,329.9,334.32,329.44,334.32,0
20120808,331.61,332.58,330.26,332.04,0
20120809,333.81,334.93,332.16,334.66,0
20120810,332.95,334.45,332.08,333.5,0
20120813,332.99,333.78,330.1,331.38,0
20120814,332.67,334.28,332.17,332.89,0
20120815,331.71,334.14,331.06,333.18,0
20120816,333.31,333.75,331.89,333.75,0
20120817,334.68,336.61,334.07,335.77,0
20120820,335.39,336.46,333.17,333.85,0
20120821,334.86,336.69,334.78,335.92,0
20120822,333.48,333.88,331.84,332.08,0
20120823,333.67,333.9,329.06,330.06,0
20120824,329.56,330.25,327.21,329.64,0
20120827,329.39,332.85,328.71,332.35,0
20120828,330.41,330.74,328.48,329.23,0
20120829,329.46,330.67,328.01,330.15,0
20120830,328.83,329.9,326.86,327.54,0
20120831,327.42,331.29,326.98,329.28,0
20120903,328.38,332.03,328.03,331.89,0
20120904,332.58,332.58,328.35,328.66,0
20120905,328.34,330.27,327.21,328.83,0
20120906,329.54,336.43,329.0,336.43,0
20120907,337.55,340.22,337.08,337.57,0
20120910,336.62,337.49,335.3,335.5,0
20120911,334.44,336.11,332.88,336.11,0
20120912,337.18,339.36,334.92,336.1,0
20120913,335.69,335.96,333.3,334.6,0
20120914,339.82,339.86,336.93,338.28,0
20120917,336.54,338.06,336.52,337.15,0
20120918,335.54,336.93,334.56,335.47,0
20120919,336.72,337.31,334.52,335.71,0
20120920,333.35,334.62,332.52,334.24,0
20120921,335.65,335.73,333.65,334.15,0
20120924,332.37,333.15,330.91,331.84,0
20120925,331.91,335.06,331.62,334.5,0
20120926,331.31,331.71,327.89,328.05,0
20120927,329.61,329.83,328.08,329.12,0
20120928,330.46,330.64,323.18,323.18,0
20121001,321.95,327.9,321.83,327.52,0
20121002,325.4,329.21,324.89,327.24,0
20121003,326.05,328.54,325.72,327.98,0
20121004,328.94,330.11,326.6,327.66,0
20121005,328.72,332.9,328.4,332.53,0
20121008,330.45,330.7,329.42,329.57,0
20121009,330.6,330.6,327.27,327.71,0
20121010,326.52,328.12,326.09,326.8,0
20121011,325.35,330.44,325.35,329.55,0
20121012,328.99,330.3,327.94,327.95,0
20121015,328.2,331.23,328.2,329.45,0
20121016,331.58,334.07,330.69,333.71,0
20121017,333.39,335.84,333.04,335.69,0
20121018,335.01,335.65,333.16,335.32,0
20121019,334.56,335.81,333.87,334.17,0
20121022,333.93,336.54,333.66,334.46,0
20121023,334.33,334.67,326.25,326.75,0
20121024,327.5,329.27,325.34,328.49,0
20121025,329.18,331.61,328.73,329.25,0
20121026,327.62,330.37,326.32,329.45,0
20121029,328.5,329.25,326.94,328.39,0
20121030,328.53,332.35,328.53,332.35,0
20121031,332.56,334.24,330.76,330.76,0
20121101,330.5,336.05,330.24,335.43,0
20121102,335.59,338.55,334.94,337.6,0
20121105,335.83,336.53,334.67,335.08,0
20121106,335.38,338.07,335.12,337.37,0
20121107,338.08,339.43,332.6,332.87,0
20121108,334.44,335.1,332.02,332.42,0
20121109,332.22,332.85,328.62,331.93,0
20121112,332.24,333.46,331.24,332.33,0
20121113,330.98,334.34,330.01,334.04,0
20121114,333.14,334.03,330.13,331.05,0
20121115,328.67,328.68,324.56,324.74,0
20121116,324.38,325.04,319.75,319.97,0
20121119,321.65,325.0,320.83,324.9,0
20121120,324.37,326.23,323.46,325.96,0
20121121,325.35,327.05,324.77,326.44,0
20121122,327.34,328.24,327.07,327.97,0
20121123,328.44,331.37,327.11,331.06,0
20121126,329.74,332.18,329.74,330.71,0
20121127,332.38,334.33,332.13,332.91,0
20121128,331.5,334.36,331.31,334.36,0
20121129,336.04,338.42,335.71,338.02,0
20121130,338.18,339.46,337.23,337.26,0
20121203,337.52,340.47,336.72,337.32,0
20121204,336.66,339.44,336.63,337.11,0
20121205,339.02,339.38,337.41,338.41,0
20121206,339.95,342.16,339.49,341.21,0
20121207,341.77,343.63,341.14,342.25,0
20121210,341.4,343.17,340.48,342.79,0
20121211,342.96,344.77,342.25,344.21,0
20121212,344.12,344.73,343.17,344.2,0
20121213,344.48,344.9,343.08,343.44,0
20121214,344.19,345.35,343.89,344.41,0
20121217,343.85,344.39,342.49,342.95,0
20121218,344.25,344.93,343.08,343.95,0
20121219,344.57,345.86,343.85,345.15,0
20121220,344.61,346.86,344.4,346.61,0
20121221,344.67,346.14,342.37,344.08,0
20121224,343.74,344.8,343.67,344.52,0
20121227,343.66,346.07,343.36,344.51,0
20121228,345.13,345.52,341.67,342.19,0
